Turn,User_Message,Mode,HF_Label,IBM_Label,Final_Label,Bot_Response,Tokens_Used,Cost_USD,Response_Words,HF_joy,HF_sadness,HF_anger,HF_fear,HF_disgust,HF_surprise,IBM_joy,IBM_sadness,IBM_anger,IBM_fear,IBM_disgust,IBM_surprise,Merged_joy,Merged_sadness,Merged_anger,Merged_fear,Merged_disgust,Merged_surprise
4,The doctor mentioned scheduling a biopsy. Just hearing that word made everything feel real.,2️⃣,joy,sadness,joy,"I can see how hearing the word ""biopsy"" would make everything feel more intense and real. It’s a big step, and it’s completely normal to feel a mix of emotions right now. This uncertainty can feel overwhelming, and it's natural to have fears about what this might mean. Just know that you're not alone in this, and taking things one step at a time can sometimes help. If you want to share what’s going through your mind or how you’re feeling about this next step, I’m here to listen.",577,0.000134,89,0.9981508851051331,0.2216036170721054,0.08976034820079803,0.2112198919057846,0,0.46252939105033875,0.114433,0.456445,0.048928,0.33624,0.038701,0,0.6446637310630797,0.31554017024326325,0.07342740892047882,0.26122793514347076,0.0154804,0.27751763463020324
4,The doctor mentioned scheduling a biopsy. Just hearing that word made everything feel real.,3️⃣,joy,sadness,joy,"I can hear how unsettling that must have felt for you. A biopsy can bring up a lot of intense emotions, and it’s normal to feel a sense of reality sinking in. This signifies that the medical team is taking your situation seriously, and while it might be nerve-wracking, it can provide important information. It’s okay to feel scared, and it’s important to allow yourself to process those feelings. If you want to talk more about it or share your thoughts, I'm here for you.",441,0.000112,85,0.9981508851051331,0.2216036170721054,0.08976034820079803,0.2112198919057846,0,0.46252939105033875,0.114433,0.456445,0.048928,0.33624,0.038701,0,0.6446637310630797,0.31554017024326325,0.07342740892047882,0.26122793514347076,0.0154804,0.27751763463020324
5,I haven't told my family yet. I don't want to worry them until I know more. But keeping this secret is killing me.,1️⃣,fear,sadness,fear,"I can understand why you feel conflicted about keeping this to yourself. It's tough to balance wanting to protect your family from worry with the weight of what you’re going through. It might help to talk to someone you trust or find a safe way to express your feelings, even if it’s just for yourself. Remember, you don’t have to go through this alone, and sharing your concerns can sometimes lighten the emotional load. How do you think you might feel about talking to someone soon?",539,0.000125,86,0.47889524698257446,0.4943191707134247,0.8774533867835999,0.9132089614868164,0,0.06631382554769516,0.028834,0.427632,0.110076,0.418338,0.02557,0,0.2988707481895446,0.4676443024280548,0.5705024320701599,0.7152605768920899,0.010228000000000001,0.03978829532861709
5,I haven't told my family yet. I don't want to worry them until I know more. But keeping this secret is killing me.,2️⃣,fear,sadness,fear,"It sounds like you’re carrying a heavy burden right now, and I can only imagine how hard it must be to keep this to yourself. You’re facing so much uncertainty, and wanting to protect your family from worry makes complete sense. At the same time, holding it all in can be really tough and isolating. It’s okay to feel conflicted about whether to share this with them. If you ever decide to talk to someone, it might help to have a supportive ear while you navigate this. Remember, your feelings are valid, and you don’t have to go through this alone. If you’d like to talk more about it or explore your thoughts on sharing with your family, I’m here for you.",755,0.000178,122,0.47889524698257446,0.4943191707134247,0.8774533867835999,0.9132089614868164,0,0.06631382554769516,0.028834,0.427632,0.110076,0.418338,0.02557,0,0.2988707481895446,0.4676443024280548,0.5705024320701599,0.7152605768920899,0.010228000000000001,0.03978829532861709
5,I haven't told my family yet. I don't want to worry them until I know more. But keeping this secret is killing me.,3️⃣,fear,sadness,fear,"It sounds like you’re feeling a heavy burden by keeping this to yourself. It’s understandable that you want to protect your family from worry, but holding it all in can be really tough. Sharing your feelings with someone you trust might help relieve some of that weight. If you decide to talk to your family later on, it might bring you some comfort knowing they’re there for you. I’m here to listen if you want to express more about how you’re feeling.",569,0.000128,82,0.47889524698257446,0.4943191707134247,0.8774533867835999,0.9132089614868164,0,0.06631382554769516,0.028834,0.427632,0.110076,0.418338,0.02557,0,0.2988707481895446,0.4676443024280548,0.5705024320701599,0.7152605768920899,0.010228000000000001,0.03978829532861709
6,"I keep googling my symptoms, which I know I shouldn't do. But I can't help it. Every result is terrifying.",1️⃣,fear,sadness,fear,"It’s so common to turn to Google when you’re feeling anxious about health concerns, but I completely understand how that can lead to even more fear. Those results can often be overwhelming and misleading. It might be more helpful to focus on the information your doctor provides and wait for the tests to give you clearer answers. It’s hard to resist the urge to search for information, but try to be gentle with yourself during this time. Would it be helpful to talk about what you’re finding, or maybe find some strategies to distract yourself?",679,0.00015,95,0.3809836208820343,0.07957601547241211,0.5421597361564636,0.9936662316322327,0,0.48265501856803894,0.020005,0.483468,0.054771,0.421634,0.021488,0,0.23659217252922057,0.24113280928344727,0.34720424169387815,0.7648533389793395,0.0085952,0.28959301114082336
6,"I keep googling my symptoms, which I know I shouldn't do. But I can't help it. Every result is terrifying.",2️⃣,fear,sadness,fear,"It’s completely understandable that you’re turning to Google for answers, even though you know it might not be the best idea. The fear and uncertainty you’re feeling can make it really hard not to seek out information, even if it often leads to anxiety and scary thoughts. It’s normal to want to understand what’s happening, especially when you’re dealing with something like this. Just remember that online information can sometimes be misleading and don’t always reflect your unique situation. You’re coping with a lot right now, and it’s okay to feel this way. If you want to talk about what you’ve found or how you’re feeling, I’m here to listen and support you through it.",926,0.000201,115,0.3809836208820343,0.07957601547241211,0.5421597361564636,0.9936662316322327,0,0.48265501856803894,0.020005,0.483468,0.054771,0.421634,0.021488,0,0.23659217252922057,0.24113280928344727,0.34720424169387815,0.7648533389793395,0.0085952,0.28959301114082336
6,"I keep googling my symptoms, which I know I shouldn't do. But I can't help it. Every result is terrifying.",3️⃣,fear,sadness,fear,"It sounds like you’re feeling a mix of anxiety and fear right now. It's really common to turn to the internet for answers, even when we know it can be overwhelming. The uncertainty and not knowing what’s going on can drive that urge to seek information, but it often leads to more worry. It’s okay to feel scared, and it might help to take a break from searching and focus on things that bring you comfort. Is there anything else on your mind that you’d like to discuss?",702,0.00015,88,0.3809836208820343,0.07957601547241211,0.5421597361564636,0.9936662316322327,0,0.48265501856803894,0.020005,0.483468,0.054771,0.421634,0.021488,0,0.23659217252922057,0.24113280928344727,0.34720424169387815,0.7648533389793395,0.0085952,0.28959301114082336
7,"Some days I convince myself it's nothing. Like, I feel fine, so it must be a false alarm, right?",1️⃣,joy,joy,joy,"It's great to hear that you can find moments of hope and positivity! Feeling fine is definitely a good sign, and it’s completely okay to hold onto that optimism. It’s a healthy way to cope with uncertainty. Focusing on the positive aspects of your health can help you manage stress in this waiting period. Just remember to take care of yourself emotionally too. If you're feeling good today, maybe doing something you love can help keep that positive vibe going!",802,0.000161,80,0.9988811612129211,0.3450636863708496,0.12008475512266159,0.18784752488136292,0,0.20644301176071167,0.329441,0.138825,0.100206,0.287244,0.016565,0,0.7311050967277527,0.2625682118225098,0.11213325307359695,0.22760611492881774,0.006626,0.123865807056427
7,"Some days I convince myself it's nothing. Like, I feel fine, so it must be a false alarm, right?",2️⃣,joy,joy,joy,"It’s really great that you can take those moments to convince yourself that it might be nothing. Feeling fine can definitely give you some hope and help you cope with the uncertainty. It’s perfectly normal to have those ups and downs, where you feel more optimistic one day and then worry the next. Staying positive can be a powerful tool while you navigate this situation. Just remember, it’s okay to acknowledge both the hope and the fear; they can coexist as you wait for more information. If you want to explore those feelings further, I’m here for you!",1070,0.000211,98,0.9988811612129211,0.3450636863708496,0.12008475512266159,0.18784752488136292,0,0.20644301176071167,0.329441,0.138825,0.100206,0.287244,0.016565,0,0.7311050967277527,0.2625682118225098,0.11213325307359695,0.22760611492881774,0.006626,0.123865807056427
7,"Some days I convince myself it's nothing. Like, I feel fine, so it must be a false alarm, right?",3️⃣,joy,joy,joy,"It's completely normal to have days when you feel more hopeful and try to convince yourself that everything will be okay. Finding ways to stay positive can be a coping mechanism during uncertain times. It’s also okay to feel fine and hold onto that hope. Balancing those feelings with the reality of your situation can be challenging. If you want to talk more about your thoughts or feelings, I’m here to help you process them.",818,0.00016,75,0.9988811612129211,0.3450636863708496,0.12008475512266159,0.18784752488136292,0,0.20644301176071167,0.329441,0.138825,0.100206,0.287244,0.016565,0,0.7311050967277527,0.2625682118225098,0.11213325307359695,0.22760611492881774,0.006626,0.123865807056427
8,But then other days I'm convinced the worst is happening. I swing between denial and panic.,1️⃣,joy,sadness,joy,"It’s completely normal to have those swings between feeling hopeful and feeling anxious. Dealing with uncertainty can bring up such a wide range of emotions, and it’s okay to feel both joy and fear at different times. Allowing yourself to feel those emotions—without judgment—can be really helpful. Remember, it's all part of the process. How about finding some small moments each day to remind yourself of the positive aspects of your life? It might help to balance out those feelings when they become overwhelming.",928,0.000184,84,0.994422972202301,0.24187949299812317,0.20623145997524261,0.6153116822242737,0,0.21303565800189972,0.008257,0.427842,0.106759,0.416417,0.054192,0,0.5999565833213807,0.3162644957988739,0.16644247598514555,0.5357538093345642,0.0216768,0.12782139480113983
8,But then other days I'm convinced the worst is happening. I swing between denial and panic.,2️⃣,joy,sadness,joy,"It’s completely understandable to feel that way. Those swings between denial and panic can be so exhausting. One moment you might find a glimmer of hope, and the next, fear rushes in. It’s a normal response to uncertainty, especially when it comes to something as serious as your health. Acknowledging both the moments of calm and the moments of panic is important. Remember, it's okay to ride that emotional wave and give yourself grace during this challenging time. If you want to talk more about what you’re experiencing, I'm here to support you.",1208,0.000232,93,0.994422972202301,0.24187949299812317,0.20623145997524261,0.6153116822242737,0,0.21303565800189972,0.008257,0.427842,0.106759,0.416417,0.054192,0,0.5999565833213807,0.3162644957988739,0.16644247598514555,0.5357538093345642,0.0216768,0.12782139480113983
8,But then other days I'm convinced the worst is happening. I swing between denial and panic.,3️⃣,joy,sadness,joy,"It sounds like you're experiencing a lot of emotional ups and downs, swinging between hope and fear. That kind of fluctuation is completely normal when faced with uncertainty about your health. It can feel exhausting to navigate those intense emotions, especially when it feels like they can change from one day to the next. It’s okay to acknowledge both feelings—sometimes denial can be a way to cope, while other times, the reality of the situation can feel overwhelming. If you want to share more about how you're feeling today, I’m here to listen.",952,0.000191,93,0.994422972202301,0.24187949299812317,0.20623145997524261,0.6153116822242737,0,0.21303565800189972,0.008257,0.427842,0.106759,0.416417,0.054192,0,0.5999565833213807,0.3162644957988739,0.16644247598514555,0.5357538093345642,0.0216768,0.12782139480113983
9,I called in sick to work today because I couldn't face anyone. I just needed to be alone with my thoughts.,1️⃣,sadness,sadness,sadness,"I'm really sorry to hear that you're feeling this way. It's completely okay to take a step back and care for yourself when you're going through such a tough time. Sometimes, being alone with your thoughts can provide a little clarity, even if it feels heavy right now. Is there anything specific on your mind that you’d like to talk about, or anything you think might help you feel a little better today? I'm here for you.",1045,0.000195,77,0.1365620344877243,0.9963617920875549,0.7902613878250122,0.5262089371681213,0,0.06534130871295929,0.262395,0.428333,0.0818,0.235587,0.047855,0,0.1868952206926346,0.769150275252533,0.5068768326950073,0.4099601623008728,0.019142000000000003,0.039204785227775575
9,I called in sick to work today because I couldn't face anyone. I just needed to be alone with my thoughts.,2️⃣,sadness,sadness,sadness,"I'm really sorry to hear that you’re feeling this way. It sounds like you needed some time to yourself, and that’s completely understandable given everything you’re going through. It’s okay to need space to process your thoughts and emotions. Taking a day for yourself can be a vital step in coping with stress and uncertainty. If you want to share more about what you're feeling or how you're coping, I'm here for you. You don’t have to face this alone.",1332,0.000242,80,0.1365620344877243,0.9963617920875549,0.7902613878250122,0.5262089371681213,0,0.06534130871295929,0.262395,0.428333,0.0818,0.235587,0.047855,0,0.1868952206926346,0.769150275252533,0.5068768326950073,0.4099601623008728,0.019142000000000003,0.039204785227775575
9,I called in sick to work today because I couldn't face anyone. I just needed to be alone with my thoughts.,3️⃣,sadness,sadness,sadness,"It sounds like you’re feeling really overwhelmed right now and needed some space to process everything. It’s completely okay to take time for yourself when you’re struggling. Being alone with your thoughts can sometimes help, but it can also feel heavy. If you want to share what’s on your mind, I’m here to listen and support you.",1051,0.000188,57,0.1365620344877243,0.9963617920875549,0.7902613878250122,0.5262089371681213,0,0.06534130871295929,0.262395,0.428333,0.0818,0.235587,0.047855,0,0.1868952206926346,0.769150275252533,0.5068768326950073,0.4099601623008728,0.019142000000000003,0.039204785227775575
10,My appointment for the biopsy is in two weeks. Two weeks feels like forever.,1️⃣,joy,sadness,joy,"I can understand why two weeks feels like a long time right now. It’s normal to feel that way when you're waiting for answers. In the meantime, maybe you can find little ways to take care of yourself and distract your mind? Whether it’s enjoying a hobby, spending time with friends, or just treating yourself to something nice, those little joys can help make the wait feel a bit more manageable. How are you planning to spend the next couple of weeks?",1162,0.000216,82,0.9968060255050659,0.5792976021766663,0.10251264274120331,0.09182193130254745,0,0.1534598171710968,0.1685,0.298192,0.071329,0.291281,0.01242,0,0.6654836153030396,0.46685536130599975,0.09003918564472199,0.1716055587815285,0.004968,0.09207589030265807
10,My appointment for the biopsy is in two weeks. Two weeks feels like forever.,2️⃣,joy,sadness,joy,"I can understand how two weeks can feel like an eternity when you’re waiting for something so important. It’s a long time to hold onto uncertainty, and it’s natural to feel a mix of emotions as you approach that day. Finding ways to occupy your mind during that wait, whether it’s through activities, hobbies, or spending time with supportive people, might help ease some of that anxiety. Just know that it’s okay to feel however you’re feeling in the meantime. If you want to talk about how you’re coping or anything else on your mind, I’m here for you.",1474,0.000274,99,0.9968060255050659,0.5792976021766663,0.10251264274120331,0.09182193130254745,0,0.1534598171710968,0.1685,0.298192,0.071329,0.291281,0.01242,0,0.6654836153030396,0.46685536130599975,0.09003918564472199,0.1716055587815285,0.004968,0.09207589030265807
10,My appointment for the biopsy is in two weeks. Two weeks feels like forever.,3️⃣,joy,sadness,joy,"It sounds like you're feeling really anxious about the wait for your biopsy. Two weeks can feel like a long time when you're dealing with uncertainty. It’s completely understandable to feel that way, especially when you’re waiting for important answers. Is there something specific you’d like to do to help pass the time or ease your anxiety during this wait? I'm here for you.",1148,0.000205,64,0.9968060255050659,0.5792976021766663,0.10251264274120331,0.09182193130254745,0,0.1534598171710968,0.1685,0.298192,0.071329,0.291281,0.01242,0,0.6654836153030396,0.46685536130599975,0.09003918564472199,0.1716055587815285,0.004968,0.09207589030265807
11,I've been having trouble sleeping. I lie awake at night thinking about all the possible outcomes.,1️⃣,fear,sadness,sadness,"I’m really sorry to hear that you’re having trouble sleeping. It’s so challenging when your mind races with thoughts, especially during the night when everything feels more intense. Lack of sleep can make everything feel tougher. Have you tried any strategies to help calm your mind before bed? Sometimes relaxation techniques, reading, or even gentle music can help create a soothing environment. You deserve peace and rest, especially during such a stressful time.",1274,0.00023,73,0.24714189767837524,0.8776695728302002,0.6488699913024902,0.9754486680030823,0,0.12681792676448822,0.142332,0.449046,0.035267,0.259901,0.018167,0,0.20521793860702514,0.7062201436981201,0.4034287947814941,0.6892296008018493,0.0072668,0.07609075605869293
11,I've been having trouble sleeping. I lie awake at night thinking about all the possible outcomes.,2️⃣,fear,sadness,sadness,"It’s truly tough to deal with sleepless nights, especially when your mind is racing with thoughts about the future. It sounds really overwhelming to lie awake, thinking about all the possible outcomes—it's no wonder you're feeling a mix of fear and sadness. When you're grappling with uncertainty, it can be hard to find a sense of peace that makes it possible to rest. If it helps, some people find comfort in relaxation techniques or journaling their thoughts before bed. Remember, it's completely okay to feel the way you do. If you want to share more about what's on your mind or how you've been coping, I'm here to listen and support you.",1630,0.000303,112,0.24714189767837524,0.8776695728302002,0.6488699913024902,0.9754486680030823,0,0.12681792676448822,0.142332,0.449046,0.035267,0.259901,0.018167,0,0.20521793860702514,0.7062201436981201,0.4034287947814941,0.6892296008018493,0.0072668,0.07609075605869293
11,I've been having trouble sleeping. I lie awake at night thinking about all the possible outcomes.,3️⃣,fear,sadness,sadness,"It sounds like you’re feeling really anxious and overwhelmed, and that’s definitely impacting your sleep. It’s tough when your mind is racing with thoughts, especially about something as significant as your health. Have you found anything that helps you relax or wind down at night, or would you like to explore some strategies together? I'm here to support you.",1243,0.000218,59,0.24714189767837524,0.8776695728302002,0.6488699913024902,0.9754486680030823,0,0.12681792676448822,0.142332,0.449046,0.035267,0.259901,0.018167,0,0.20521793860702514,0.7062201436981201,0.4034287947814941,0.6892296008018493,0.0072668,0.07609075605869293
12,Yesterday I actually felt normal for a few hours and it was such a relief. But then the anxiety came back.,1️⃣,joy,fear,joy,"That sounds like a wonderful relief to feel normal for even a little while! It's amazing how those moments can lift your spirits. It's also completely normal for anxiety to creep back in, especially when you're dealing with uncertainty. Those ups and downs are part of the process. It’s encouraging that you had a moment of joy, and hopefully, you can hold onto that feeling. Keep being gentle with yourself—it's okay to have mixed emotions. What do you think helped you feel normal yesterday?",1402,0.000254,84,0.9969804883003235,0.40843281149864197,0.17511683702468872,0.30850496888160706,0,0.21833884716033936,0.267386,0.226797,0.020399,0.398457,0.005686,0,0.705142692980194,0.33577848689918516,0.11322970221481324,0.34448578132896424,0.0022744,0.1310033082962036
12,Yesterday I actually felt normal for a few hours and it was such a relief. But then the anxiety came back.,2️⃣,joy,fear,joy,"It’s wonderful to hear that you had those moments of feeling normal! Those little bursts of relief can be so uplifting, especially when you’re going through such a challenging time. It’s completely understandable that the anxiety returned afterward; that’s a common experience when you’re dealing with uncertainty. It’s like a reminder of the weight that’s still there. Remember, it’s okay to have those ups and downs, and acknowledging the relief you felt can be a source of strength moving forward. If you want to talk more about it or anything else on your mind, I’m here for you.",1779,0.00032,98,0.9969804883003235,0.40843281149864197,0.17511683702468872,0.30850496888160706,0,0.21833884716033936,0.267386,0.226797,0.020399,0.398457,0.005686,0,0.705142692980194,0.33577848689918516,0.11322970221481324,0.34448578132896424,0.0022744,0.1310033082962036
12,Yesterday I actually felt normal for a few hours and it was such a relief. But then the anxiety came back.,3️⃣,joy,fear,joy,"It sounds like having that brief moment of feeling normal was such a relief for you, and it's completely understandable that the return of anxiety feels frustrating. Those fleeting moments of ease can bring hope, but it’s tough when anxiety creeps back in. It’s okay to ride the waves of these emotions. If you’d like to talk more about what helped you feel normal or how you’re coping with the anxiety right now, I’m here to listen.",1364,0.000245,77,0.9969804883003235,0.40843281149864197,0.17511683702468872,0.30850496888160706,0,0.21833884716033936,0.267386,0.226797,0.020399,0.398457,0.005686,0,0.705142692980194,0.33577848689918516,0.11322970221481324,0.34448578132896424,0.0022744,0.1310033082962036
13,"I'm trying to act normal around my kids, but I think they can sense something is wrong. I feel guilty for putting this burden on them indirectly.",1️⃣,sadness,sadness,sadness,"It’s understandable to feel that way. You want to protect your kids from worry, but kids are often very perceptive, even if they can’t articulate what they’re sensing. It’s okay to feel guilty, but remember that taking care of yourself is also important. Allowing them to share in some of your feelings can create an opportunity for connection and understanding. It might help to have an age-appropriate conversation with them, reassuring them that while you’re okay, you’re dealing with something challenging. You’re doing your best, and that’s all anyone can ask for. If you need to talk more about this, I'm here for you.",1570,0.000294,104,0.31665468215942383,0.9990013241767883,0.2089013159275055,0.23644790053367615,0,0.15531538426876068,0.008865,0.648829,0.08601,0.082805,0.066444,0,0.19353880929565428,0.858932394506073,0.15974478955650329,0.1749907403202057,0.026577600000000003,0.0931892305612564
13,"I'm trying to act normal around my kids, but I think they can sense something is wrong. I feel guilty for putting this burden on them indirectly.",2️⃣,sadness,sadness,sadness,"It’s completely understandable to feel that way. Wanting to protect your kids from the stress you’re experiencing while also navigating your own emotions must be incredibly challenging. Kids have a way of picking up on what’s going on around them, even if we try to hide it. It’s natural to feel guilty, but remember, you’re doing your best in a tough situation. It’s okay to show them that you’re human and experiencing a range of emotions. Finding small ways to connect with them, even amidst your worries, can be comforting for both you and them. If you’d like to talk more about how you’re feeling or any thoughts you have about this, I’m here to listen and support you.",1960,0.000358,119,0.31665468215942383,0.9990013241767883,0.2089013159275055,0.23644790053367615,0,0.15531538426876068,0.008865,0.648829,0.08601,0.082805,0.066444,0,0.19353880929565428,0.858932394506073,0.15974478955650329,0.1749907403202057,0.026577600000000003,0.0931892305612564
13,"I'm trying to act normal around my kids, but I think they can sense something is wrong. I feel guilty for putting this burden on them indirectly.",3️⃣,sadness,sadness,sadness,"It sounds like you’re feeling a mix of worry and guilt about how your situation is affecting your kids. It’s understandable to want to protect them from stress while also managing your own feelings. Kids can often pick up on their parents’ emotions, and it’s natural to feel conflicted about that. Remember, it’s okay to acknowledge your feelings; it’s part of being human. If you want to talk more about how you’re navigating this balance, I’m here for you.",1499,0.000269,79,0.31665468215942383,0.9990013241767883,0.2089013159275055,0.23644790053367615,0,0.15531538426876068,0.008865,0.648829,0.08601,0.082805,0.066444,0,0.19353880929565428,0.858932394506073,0.15974478955650329,0.1749907403202057,0.026577600000000003,0.0931892305612564
14,"One of my friends asked me to go out this weekend, but I don't know if I can fake being happy right now.",1️⃣,joy,sadness,joy,"It’s great to hear that you have a friend who wants to spend time with you! But it’s completely understandable to feel unsure about putting on a happy face when you’re not feeling it. Sometimes, just being around friends can lift our spirits, even if we’re not fully there. Maybe you could consider a low-key hangout where you don’t have to feel pressured to be “on”? Trust your instincts—if you think you need some time for yourself, that’s perfectly okay, too. How do you feel about the idea of going out?",1715,0.000308,91,0.9875176548957825,0.9237816333770752,0.16815735399723053,0.22782589495182037,0,0.09228325635194778,0.226679,0.280488,0.040753,0.012808,0.009649,0,0.6831821929374694,0.6664641800262452,0.11719561239833831,0.1418187369710922,0.0038596,0.055369953811168666
