Turn,User_Message,Mode,HF_Label,IBM_Label,Final_Label,Bot_Response,Tokens_Used,Cost_USD,Response_Words,HF_joy,HF_sadness,HF_anger,HF_fear,HF_disgust,HF_surprise,IBM_joy,IBM_sadness,IBM_anger,IBM_fear,IBM_disgust,IBM_surprise,Merged_joy,Merged_sadness,Merged_anger,Merged_fear,Merged_disgust,Merged_surprise
5,"I have to start making calls to tell people. Friends, family, relatives. I don't know how many times I can say these words before I fall apart.",3️⃣,sadness,sadness,sadness,"I'm really sorry that you're going through this. It’s incredibly hard to share such painful news, especially when you're already feeling so fragile. Take your time, and know that it’s okay to feel overwhelmed. If you need to pause and take a breath, do that. You’re doing your best under such difficult circumstances, and it's okay to lean on others for support as you navigate this. If you want to talk about it more, I'm here for you.",565,0.000126,78,0.4498010575771332,0.9855656027793884,0.19761446118354797,0.9031129479408264,0,0.09494806081056595,0.202716,0.44737,0.145225,0.059318,0.069667,0,0.3509670345462799,0.770287361667633,0.17665867671012878,0.5655949687644959,0.027866800000000004,0.05696883648633957
6,Part of me keeps thinking this is a mistake. Like the hospital called the wrong family or something.,1️⃣,anger,sadness,sadness,"It’s completely normal to feel that way when you’re in shock and grief. When something feels so surreal, it’s hard to accept it as reality. It's a way of coping with the immense pain. Allow yourself to feel those thoughts, but also know that it's okay to seek support from others. You don’t have to go through this alone, and it’s important to share those feelings with someone who can help you.",712,0.000145,72,0.1065605878829956,0.910424530506134,0.9538512825965881,0.861591637134552,0,0.06961224228143692,0.01602,0.642575,0.122397,0.171721,0.055557,0,0.07034435272979736,0.8032847183036804,0.6212695695579529,0.5856433822807312,0.0222228,0.041767345368862153
6,Part of me keeps thinking this is a mistake. Like the hospital called the wrong family or something.,2️⃣,anger,sadness,sadness,"I can understand why you'd feel that way. It’s such an unreal situation, and your mind may want to hold onto that hope, clinging to the idea that there’s been some sort of mistake. It’s natural to search for some sort of explanation or a way to make sense of this, especially when the pain feels so overwhelming. Allowing yourself to feel that uncertainty doesn’t make your grief any less valid. It’s okay to feel conflicted and to wish for things to be different. If you want to talk more about those feelings or share what your dad meant to you, I’m here to listen.",945,0.000198,105,0.1065605878829956,0.910424530506134,0.9538512825965881,0.861591637134552,0,0.06961224228143692,0.01602,0.642575,0.122397,0.171721,0.055557,0,0.07034435272979736,0.8032847183036804,0.6212695695579529,0.5856433822807312,0.0222228,0.041767345368862153
6,Part of me keeps thinking this is a mistake. Like the hospital called the wrong family or something.,3️⃣,anger,sadness,sadness,"It's completely understandable to feel that way right now. When faced with such a painful loss, our minds can struggle to accept the reality of it. The idea that it might not be true or that there was a mistake is a common reaction in situations like this. It’s part of the disbelief that comes with grief. If you want to share more about what you're feeling or thinking, I'm here for you.",674,0.000138,73,0.1065605878829956,0.910424530506134,0.9538512825965881,0.861591637134552,0,0.06961224228143692,0.01602,0.642575,0.122397,0.171721,0.055557,0,0.07034435272979736,0.8032847183036804,0.6212695695579529,0.5856433822807312,0.0222228,0.041767345368862153
7,I remember our last conversation. We just talked about work and the weather. I wish I'd said something more meaningful.,1️⃣,joy,joy,joy,"It’s natural to wish for deeper connections in our conversations, especially with someone we care about. Those everyday moments, like talking about work and the weather, can still hold a lot of meaning. Your dad likely appreciated just being able to talk with you, no matter the topic. Sometimes, it’s the simplicity of those interactions that make them special. If you feel comfortable, consider reflecting on your favorite memories or moments shared with him; those can be a beautiful way to honor his memory.",841,0.00017,84,0.9982836246490479,0.4087015688419342,0.20461341738700867,0.046359460800886154,0,0.16709774732589722,0.495816,0.24179,0.075117,0.129488,0.016991,0,0.7972965747894287,0.3419369413051605,0.1528148504322052,0.0796108764805317,0.0067964,0.10025864839553833
7,I remember our last conversation. We just talked about work and the weather. I wish I'd said something more meaningful.,2️⃣,joy,joy,joy,"It's completely normal to wish you had shared something deeper, especially in a moment that now feels so significant. But those everyday conversations matter, too—they're part of the connection you had with your dad. Sometimes, the simplest exchanges are filled with love and care, even if they don’t seem profound at the time. Remind yourself that your relationship was more than just one conversation; it was built over countless moments, both big and small. If you’d like, we can talk about other memories or things you’d like to remember about him that feel meaningful.",1088,0.000214,94,0.9982836246490479,0.4087015688419342,0.20461341738700867,0.046359460800886154,0,0.16709774732589722,0.495816,0.24179,0.075117,0.129488,0.016991,0,0.7972965747894287,0.3419369413051605,0.1528148504322052,0.0796108764805317,0.0067964,0.10025864839553833
7,I remember our last conversation. We just talked about work and the weather. I wish I'd said something more meaningful.,3️⃣,joy,joy,joy,"It sounds like you’re feeling regret and wishing for more from that last interaction. It’s common to reflect on conversations in times of loss and wonder if we could have done something differently. Remember that the simple moments you shared were meaningful in their own way, and your relationship goes beyond just one conversation. If you want to talk more about your feelings or those last moments, I'm here to listen.",784,0.000153,71,0.9982836246490479,0.4087015688419342,0.20461341738700867,0.046359460800886154,0,0.16709774732589722,0.495816,0.24179,0.075117,0.129488,0.016991,0,0.7972965747894287,0.3419369413051605,0.1528148504322052,0.0796108764805317,0.0067964,0.10025864839553833
8,Why didn't I visit him last weekend? I had the chance but I was tired. Now I'll never get that time back.,1️⃣,sadness,sadness,sadness,"I’m really sorry you’re feeling this way. It’s hard to carry those ""what if"" thoughts, especially when you realize the time has passed. Please remember that it’s normal to have moments of tiredness and that you couldn’t have known what was coming. It might be helpful to focus on the memories you shared instead of the missed opportunity. Your feelings are valid, and it’s okay to grieve the lost moments as you navigate this difficult time.",967,0.000187,76,0.49007484316825867,0.9917733073234558,0.7838107347488403,0.35133373737335205,0,0.051489561796188354,0.176972,0.39577,0.049782,0.184159,0.016085,0,0.36483370590095515,0.7533719843940735,0.49019924084930416,0.28446384242401124,0.006434,0.03089373707771301
8,Why didn't I visit him last weekend? I had the chance but I was tired. Now I'll never get that time back.,2️⃣,sadness,sadness,sadness,"It’s understandable to feel this way, and I’m really sorry you’re going through this pain. It’s natural to think about the “what ifs” and feel regret, especially when we lose someone we love. The truth is, we often end up making choices based on how we feel in the moment, and it doesn’t mean you didn’t care or value your time with him. You were doing your best at that time, even if it doesn’t feel that way now. Please remember that you had many moments with him that mattered. It’s okay to feel sad about this, and it’s also okay to honor those feelings as part of your grief. If you want to talk more about it, I’m here for you.",1270,0.000258,122,0.49007484316825867,0.9917733073234558,0.7838107347488403,0.35133373737335205,0,0.051489561796188354,0.176972,0.39577,0.049782,0.184159,0.016085,0,0.36483370590095515,0.7533719843940735,0.49019924084930416,0.28446384242401124,0.006434,0.03089373707771301
8,Why didn't I visit him last weekend? I had the chance but I was tired. Now I'll never get that time back.,3️⃣,sadness,sadness,sadness,"It sounds like you're feeling a lot of regret and sadness about not visiting him when you had the opportunity. It's really tough to cope with those feelings, especially when you think about the time you can’t get back. Try to be gentle with yourself; it’s common to wish we could change things in hindsight. If you want to talk more about your feelings or share what’s on your mind, I’m here for you.",902,0.000174,74,0.49007484316825867,0.9917733073234558,0.7838107347488403,0.35133373737335205,0,0.051489561796188354,0.176972,0.39577,0.049782,0.184159,0.016085,0,0.36483370590095515,0.7533719843940735,0.49019924084930416,0.28446384242401124,0.006434,0.03089373707771301
9,"I'm so angry right now. Angry at him for leaving, angry at the doctors, angry at the world. This isn't fair.",1️⃣,anger,anger,anger,"It’s completely valid to feel angry right now. Losing someone you love is incredibly painful, and it's natural to want to direct that anger at the situation and the people involved. Life can feel profoundly unfair in moments like these. Allow yourself to feel that anger; it's a part of the grief process. If you want to talk more about what's fueling your anger or how you're feeling, I'm here for you.",1082,0.000199,72,0.14046239852905273,0.34598949551582336,0.9980794191360474,0.37143418192863464,0,0.12538088858127594,0.015029,0.219595,0.704563,0.065659,0.019485,0,0.09028903911743165,0.29543169730949403,0.8806728514816284,0.24912410915718078,0.007794,0.07522853314876556
9,"I'm so angry right now. Angry at him for leaving, angry at the doctors, angry at the world. This isn't fair.",2️⃣,anger,anger,anger,"I hear you, and it's completely valid to feel that anger right now. Losing someone you love can ignite all kinds of intense emotions, and it's normal to want to direct that anger at the people or circumstances around you. It feels so unjust, and it’s okay to feel that frustration and betrayal, especially when things seem out of your control. You’re grappling with a tremendous loss, and it’s hard to make sense of it all. Allow yourself to feel that anger—it’s a part of the grief process. If you want to express more about what you’re feeling or why you're angry, I'm here to listen.",1429,0.000271,106,0.14046239852905273,0.34598949551582336,0.9980794191360474,0.37143418192863464,0,0.12538088858127594,0.015029,0.219595,0.704563,0.065659,0.019485,0,0.09028903911743165,0.29543169730949403,0.8806728514816284,0.24912410915718078,0.007794,0.07522853314876556
9,"I'm so angry right now. Angry at him for leaving, angry at the doctors, angry at the world. This isn't fair.",3️⃣,anger,anger,anger,"It's completely understandable to feel this way. Anger is a natural reaction to loss, and it’s okay to express those feelings. It sounds like you’re grappling with a lot of frustration and a sense of injustice about everything that’s happened. If you want to talk more about what specifically is making you feel this way, I’m here to listen. You’re not alone in this.",1014,0.000187,64,0.14046239852905273,0.34598949551582336,0.9980794191360474,0.37143418192863464,0,0.12538088858127594,0.015029,0.219595,0.704563,0.065659,0.019485,0,0.09028903911743165,0.29543169730949403,0.8806728514816284,0.24912410915718078,0.007794,0.07522853314876556
10,My brother arrived at the house. Seeing him cry made it suddenly feel real. I couldn't hold it together after that.,1️⃣,joy,sadness,joy,"It's completely understandable that seeing your brother express his emotions made things hit home for you. It’s a powerful moment when we realize we’re all experiencing this grief together. It can be both heartbreaking and comforting to be surrounded by loved ones during such a difficult time. If you feel up to it, sharing memories of your dad together might help you all feel connected as you navigate this together. I'm here if you'd like to talk more about it.",1202,0.00022,80,0.9963392019271851,0.48276257514953613,0.07648376375436783,0.3695003092288971,0,0.3532305359840393,0.17583,0.570001,0.081605,0.123749,0.023101,0,0.6681355211563109,0.5176579450897216,0.0785322582526207,0.27119978553733826,0.009240400000000001,0.21193832159042358
10,My brother arrived at the house. Seeing him cry made it suddenly feel real. I couldn't hold it together after that.,2️⃣,joy,sadness,joy,"It sounds like seeing your brother's tears really hit home for you, and that moment can trigger such a powerful wave of emotion. It’s so hard to see someone you care about in pain, and it can often bring your own feelings to the surface. That sense of reality can feel like a heavy weight, making everything feel so palpable. It's completely understandable to break down during a moment like this. Grief can be overwhelming, especially when you share it with others who are also hurting. You’re not alone in this; it’s okay to lean on each other for support. If you’d like to talk more about it, I’m here to listen.",1593,0.000298,112,0.9963392019271851,0.48276257514953613,0.07648376375436783,0.3695003092288971,0,0.3532305359840393,0.17583,0.570001,0.081605,0.123749,0.023101,0,0.6681355211563109,0.5176579450897216,0.0785322582526207,0.27119978553733826,0.009240400000000001,0.21193832159042358
10,My brother arrived at the house. Seeing him cry made it suddenly feel real. I couldn't hold it together after that.,3️⃣,joy,sadness,joy,"It sounds like seeing your brother cry brought a wave of reality crashing down on you, and it's completely natural to feel overwhelmed in that moment. It's okay to let your emotions flow; grief has a way of catching us off guard. If you want to share more about what you're feeling or how you're coping, I'm here for you. You're not alone in this.",1118,0.0002,65,0.9963392019271851,0.48276257514953613,0.07648376375436783,0.3695003092288971,0,0.3532305359840393,0.17583,0.570001,0.081605,0.123749,0.023101,0,0.6681355211563109,0.5176579450897216,0.0785322582526207,0.27119978553733826,0.009240400000000001,0.21193832159042358
11,I don't know what to do with myself. Everything feels surreal and I'm just walking around in a daze.,1️⃣,fear,sadness,fear,"It’s completely normal to feel that way after such a significant loss. Grief can make everything feel disorienting and overwhelming. Try to take things one step at a time, even if that just means taking a moment to breathe or sitting quietly. It’s okay to not have all the answers right now. If you feel comfortable, you could try reaching out to someone who can be there for you, or even just take a short walk to clear your mind. Remember to be gentle with yourself during this time—it’s okay to just be in the moment without having to figure everything out.",1350,0.000256,102,0.2782640755176544,0.19118152558803558,0.14627119898796082,0.9903666973114014,0,0.8980186581611633,0.117105,0.54379,0.077089,0.130052,0.026888,0,0.21380044531059264,0.3322249153528214,0.11859831939277649,0.6462408183868408,0.0107552,0.5388111948966979
11,I don't know what to do with myself. Everything feels surreal and I'm just walking around in a daze.,2️⃣,fear,sadness,fear,"I’m really sorry to hear that you're feeling this way. It's completely understandable to feel like everything is surreal and to be in a daze after such a significant loss. The world can feel like it’s spinning differently when you're grappling with grief, and it’s hard to know what to do next. It’s okay to take things one moment at a time. Sometimes, just allowing yourself to sit with your feelings, even if they feel heavy, can be a small step. It might help to find something to ground you, whether that’s talking to someone, going for a walk, or just sitting quietly for a bit. Whatever you need, it's okay to take your time. I'm here to help however I can.",1768,0.00033,122,0.2782640755176544,0.19118152558803558,0.14627119898796082,0.9903666973114014,0,0.8980186581611633,0.117105,0.54379,0.077089,0.130052,0.026888,0,0.21380044531059264,0.3322249153528214,0.11859831939277649,0.6462408183868408,0.0107552,0.5388111948966979
11,I don't know what to do with myself. Everything feels surreal and I'm just walking around in a daze.,3️⃣,fear,sadness,fear,"It sounds like you're feeling really lost and disoriented right now, which is completely understandable given what you've just experienced. It's common to feel like everything is in a haze during such overwhelming moments. Take things one step at a time, and give yourself permission to feel however you need to. If you want to talk about it or share more about how you're feeling, I'm here for you.",1226,0.000219,69,0.2782640755176544,0.19118152558803558,0.14627119898796082,0.9903666973114014,0,0.8980186581611633,0.117105,0.54379,0.077089,0.130052,0.026888,0,0.21380044531059264,0.3322249153528214,0.11859831939277649,0.6462408183868408,0.0107552,0.5388111948966979
12,I have to plan a funeral. How am I supposed to pick a casket and flowers and hymns when my dad is dead? This doesn't make sense.,1️⃣,sadness,sadness,sadness,"I can’t imagine how overwhelming that must feel right now. Planning a funeral while you're in such deep grief is incredibly challenging, and it’s understandable to feel disconnected from the process. Try to take it one step at a time. You can reach out for support from family or friends who can help with decisions. It’s okay to feel lost and not have everything figured out right away. Remember, the focus is on honoring your dad and celebrating his life, and you don’t have to do it all alone. If you want to talk more about what’s on your mind, I’m here for you.",1511,0.000281,104,0.2774997651576996,0.9815763235092163,0.32878485321998596,0.9266915917396545,0,0.20130552351474762,0.017022,0.494076,0.227488,0.119748,0.02723,0,0.17330865909461976,0.7865761941055297,0.2882661119319916,0.6039141550437928,0.010892,0.12078331410884857
12,I have to plan a funeral. How am I supposed to pick a casket and flowers and hymns when my dad is dead? This doesn't make sense.,2️⃣,sadness,sadness,sadness,"I can’t imagine how overwhelming this must feel for you right now. Planning a funeral while you’re in the midst of such deep sadness is incredibly challenging and unfair. It’s hard to think about logistics when your heart is heavy with grief. This doesn’t feel right, and it makes sense that you'd be feeling confused and lost.

Take your time with each decision, and don’t hesitate to lean on family or friends for support. You don’t have to carry this burden alone. It's okay to share how you're feeling, and if you need someone to talk things through with, I'm here for you. Your emotions are valid, and it’s important to honor them during this difficult time.",1945,0.000353,117,0.2774997651576996,0.9815763235092163,0.32878485321998596,0.9266915917396545,0,0.20130552351474762,0.017022,0.494076,0.227488,0.119748,0.02723,0,0.17330865909461976,0.7865761941055297,0.2882661119319916,0.6039141550437928,0.010892,0.12078331410884857
12,I have to plan a funeral. How am I supposed to pick a casket and flowers and hymns when my dad is dead? This doesn't make sense.,3️⃣,sadness,sadness,sadness,"It sounds like you're feeling overwhelmed and confused about having to make such difficult decisions while you're still processing your loss. It can feel so surreal to be faced with practical matters when all you want is to hold onto your loved one. It's okay to feel this way; you're in a really tough spot. Take your time with the planning, and remember that it’s okay to ask for help from family or friends during this process. If you want to talk more about what you're dealing with, I'm here for you.",1367,0.000251,92,0.2774997651576996,0.9815763235092163,0.32878485321998596,0.9266915917396545,0,0.20130552351474762,0.017022,0.494076,0.227488,0.119748,0.02723,0,0.17330865909461976,0.7865761941055297,0.2882661119319916,0.6039141550437928,0.010892,0.12078331410884857
13,His things are still in his room. His watch is on the nightstand. His reading glasses. I can't look at them.,1️⃣,fear,joy,sadness,"I’m so sorry you’re going through this. It can be so difficult to see personal belongings and be reminded of their absence. It's okay to feel overwhelmed by that. If you feel up to it, you might want to take your time with those items, maybe choosing to keep them as they are for now until you're ready to decide what to do. It’s all part of the process of grieving, and it’s okay to take things at your own pace.",1638,0.000288,81,0.11899901181459427,0.9360138177871704,0.6476531624794006,0.9740787148475647,0,0.1305190622806549,0.313112,0.272999,0.097551,0.206469,0.044048,0,0.19664420708875657,0.6708078906723023,0.4276122974876404,0.6670348289085388,0.017619199999999998,0.07831143736839294
13,His things are still in his room. His watch is on the nightstand. His reading glasses. I can't look at them.,2️⃣,fear,joy,sadness,"I’m really sorry you’re having to face those reminders right now. It must be incredibly painful to see his belongings and feel that lingering absence. It’s completely normal to want to avoid those feelings; they can feel so heavy and unbearable. It’s okay to give yourself the space to not look at those things for a while. You don’t have to force yourself to confront them until you’re ready. Grief is a complex process, and it’s okay to take it one moment at a time. If you want to talk about it or anything else, I’m here for you.",2097,0.000368,99,0.11899901181459427,0.9360138177871704,0.6476531624794006,0.9740787148475647,0,0.1305190622806549,0.313112,0.272999,0.097551,0.206469,0.044048,0,0.19664420708875657,0.6708078906723023,0.4276122974876404,0.6670348289085388,0.017619199999999998,0.07831143736839294
13,His things are still in his room. His watch is on the nightstand. His reading glasses. I can't look at them.,3️⃣,fear,joy,sadness,"I can imagine how painful it must be to see his belongings, especially when they serve as constant reminders of his absence. It's completely normal to feel overwhelmed by those reminders; they can intensify the sense of loss. If it's too tough to look at them right now, it's okay to put them away or take a step back. Allowing yourself that space can be important as you navigate through your grief. If you’d like to talk more about it, I’m here for you.",1498,0.000268,84,0.11899901181459427,0.9360138177871704,0.6476531624794006,0.9740787148475647,0,0.1305190622806549,0.313112,0.272999,0.097551,0.206469,0.044048,0,0.19664420708875657,0.6708078906723023,0.4276122974876404,0.6670348289085388,0.017619199999999998,0.07831143736839294
14,I found some old letters he wrote to me years ago. I didn't even know he kept them. I'm reading them over and over.,1️⃣,sadness,sadness,sadness,"Those letters must hold so many precious memories and emotions. It's a beautiful way to connect with your dad and reflect on the bond you shared. Reading his words can bring both comfort and sorrow, but it's okay to take your time with them. If you feel like sharing what they say or how they make you feel, I’m here to listen.",1742,0.000292,62,0.7545908093452454,0.9303833842277527,0.592725932598114,0.25666284561157227,0,0.0732375904917717,0.343618,0.409238,0.062146,0.107985,0.03514,0,0.5902016856071473,0.7219252305366516,0.3804939595588684,0.19719170736694336,0.014055999999999999,0.04394255429506302
